,id,titre,objet,adrs,dept,region,social_object1_libelle,social_object2_libelle,facebook_url,helloasso_url
236,W392001862,BLACK AND WHITE,en France  : faire découvrir la culture et le folklore de l'Afrique ; permettre aux familles de France de parrainer les enfants d'Afrique ; en Afrique : d'apporter l'aide médicale au Cameroun ; d'aider les personnes en précarité,23 rue calmette 39570 montmorot,Jura,Bourgogne-Franche-Comté,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,https://www.facebook.com/Black-and-White-1085977041476835/,https://www.helloasso.com/associations/bde-ifag-bdx/evenements/soiree-black-white
237,W401010515,MAÏLO,"l'association, qui agit sans but lucratif, s'inscrit dans la volonté de poursuivre les actions de bienfaisance initiées par Marie-Laure Causse auprès de l'Orphelinat Ngul Zamba situé à Yaoundé (Cameroun) , et a pour objet de contribuer à améliorer la vie des enfants de l'orphelinat sans limitation de domaine d'intervention (sécurité, santé, éducation, développement et bien-être des enfants etc)",4839 route des barthes 40390 saint-martin-de-seignanx,Landes,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Le-Ma%C3%AFlo-107056017342468/,not found
238,W402002968,"EAU,  PRES  DE  LA  FONTAINE,  JE  MEURS  DE SOIF","contribuer par différents moyens, (coopération, financiers, techniques, économiques) à la mise en place et la réalisation de projets ayant pour but les projets d'accessibilité à l'eau, dans toute la région d'Afrique Centrale, notamment le Cameroun, promotion des échanges culturels, et économiques entre les pays d'Afrique Centrale e l'Europe, protection et mise en valeur des ressources naturelles et nourricières dans une perspective de développement durable et de lutte contre la pauvreté, tous projets permettant de fixer les populations afin d'éviter l'exode rural, voir la migration, organiser ou participer à toutes campagnes d'informations ou d'explications jugées nécessaires à la réalisation de ces buts avec toutes autorités ou organismes publics ou privés, identification des besoins pour les programmes de développement des Pays Tiers, mise en place des dossiers d'études pour la réalisation de programmes de développement y compris, ceux relatifs à l'hygiène publique, à la santé, mise à disposition de consultants, membres de l'association pour le suivi de la gestion de programme de développement, elle pourra se fédérer à d'autre associations ayant des buts similaires et pouvant nous apporter de l'aide technique ou financière",8 rue de l'eglise 40320 samadet,Landes,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Paupelodie/videos/je-meurs-de-soif-aupr%C3%A8s-de-la-fontaine-la-pub/1930548117050003/,https://www.helloasso.com/associations/soif-de-vivres
239,W402005055,ASSOCIATION MARSAN-BABA-SIMON-ÉDÉA,aider dans son fonctionnement le centre Baba Simon à Edéa au Cameroun. le but du centre est de lutter contre la délinquance juvénile et la prostitution en donnant aux jeunes une formation professionnelle et humaine pour leur permettre d'être compétitifs dans le marché de l'emploi et de renouer avec une vie digne et responsable.,321 route de lacabaille 40280 bretagne-de-marsan,Landes,Nouvelle-Aquitaine,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://fr-fr.facebook.com/Dioc%C3%A8se-DEd%C3%A9a-Coll%C3%A8ge-Baba-Simon-de-Missol%C3%A8-2079701675690616/,https://www.helloasso.com/associations/le-baba
240,W411004497,AMICALE DES ANCIENS DE BERTOUA DE LA DIASPORA (AMAB),"apporter un soutien financier, matériel aux différents établissements scolaires, structures sportives et de loisirs de la ville de Bertoua, Cameroun ; consolider les liens d'amitié entre tous ses membres ; apporter une aide morale ou financière à tout membre en difficulté",12 rue du docteur schweitzer 93600 aulnay-sous-bois,Seine-Saint-Denis,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/anciensbertoua/,https://www.helloasso.com/associations/anciens-sportif-de-bertoua-cameroun
241,W413005468,""" LA MAISON DES ENFANTS "" ""LAMADE""","venir en aide aux enfants démunis du Cameroun sans distinction (race,sexe,etc...).",210 rue du 8 mai 41200 romorantin-lanthenay,Loir-et-Cher,Centre-Val de Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,not found,not found
242,W422001136,SOLEIL DU N'KAM LES ENFANTS D'ALFRED,"aide à la jeunesse au Cameroun de l?école publique du village de Vingui N'kam et l?école privée laïque Makepete, petit pays à Douala; encadrement et soutien",42540 saint-just-la-pendue,Loire,Auvergne-Rhône-Alpes,ÉDUCATION  FORMATION,ACTION SOCIOCULTURELLE,https://fr-fr.facebook.com/EnfantsDuSoleil/,https://www.helloasso.com/associations/association-les-enfants-du-soleil
243,W422003262,HAPPY GRAND-PARENTS & FRIENDS,récolter des dons de toutes sortes et dans tout le territoire national et international pour réaliser ce projet d'aide de bien-être et de développement en Afrique (Cameroun),87 rue de clermont 42300 roanne,Loire,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Happy-Grandparents-945320308896951/,https://www.helloasso.com/associations/happy-grand-parents-friends
244,W422004611,ASSOCIATION DEVELOPPEMENT COMMUNAUTE VILLAGEOISE D'OMBESSA,"développer les communautés villageoises de l'arrondissement d'ombessa, dans le département de mbam et inoubou au cameroun",18 quai du beal 42300 roanne,Loire,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/Ombessa-France-D%C3%A9veloppement-OFD-1396808247277772/,https://www.helloasso.com/associations/association-pour-le-developpement-des-communautes
245,W423000890,BIAGNE,"développer au Cameroun : l'accès au soins de proximité : établir une coopération sous toutes ses formes avec différentes structures d'accueil locales pour la prévention sanitaire et la préservation de l'environnement, l'assistance aux malades ou aux orphelins, les soins primaires ou spécialisés ; le soutien aux moyens de santé : collecter et acheminer toutes ressources à destination médicale ou sanitaire, écologique ou pédagogique, et notamment des produits et du matériel technique ; la formation du personnel médical et paramédical : participer à la formation continue par tout moyen et notamment par le biais d'échanges, de stages de perfectionnement, de séminaires et de colloques ;  la promotion et le financement de ses buts : développer des actions selon toutes les formes légales à sa disposition, locales ou internationales, par tout moyen et notamment par les partenariats, le sponsoring, les parrainages, le financement participatif par les réseaux sociaux, ou par des manifestations payantes ou non",12 rue gutenberg 42100 saint-etienne,Loire,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://fr-fr.facebook.com/biagne.biagne,https://www.helloasso.com/associations/association-franco-camerounaise-biagne
246,W423001561,KOUOCK'NGNE SOU SOU TSUEFAP,"Echange avec des jeunes du royaume de Batoufam ( Cameroun ) dans les domaines culturels, agricoles, sportifs, humanitaires.",le creux du balay 42660 saint-genest-malifaux,Loire,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/SouSouBuffet/,https://www.helloasso.com/associations/sou-des-ecoles-laiques-et-d-education-permanente-de-l-ecole-primaire-e-quinet-et-de-la-marternelle-o-joly
247,W423003922,L'ENCLOS DES ÉLÉPHANTS,"recherche des outils et des moyens économiques pour le bien être social, éducatif et culturel des enfants démunis du village de Obokoé (région du Centre Cameroun) ; ses objectifs secondaires sont : l'aide à la promotion de l'éducation de base, l'aide à la promotion des échanges interculturels France et Obokoé (région du Centre Cameroun), l'aide aux initiatives culturelles liées au développement, l'aide à la promotion des formations liées à l'auto-création des micros entreprises dans les domaines suivants : artisanat, agricole, environnemental, écologique et culinaire, la mise en place des séminaires dans les domaines suivant : créativités artistiques, agricultures, pisciculture, éducation, écologique, environnemental et sportif",1 rue helene boucher 42800 rive-de-gier,Loire,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/Lenclos-des-%C3%A9l%C3%A9phants-182254832255126/,https://www.helloasso.com/associations/elephant-haven
248,W423006464,ASSOCIATION PARTAGE ENFANCE ET DEVELOPPEMENT - A P E D,"permettre l'accessibilité à l'instruction de qualité à moindre coût en zone défavorisée au Cameroun et ce, grâce à la compilation des thèmes du savoir et du bien être ; nos objectifs sont ceux de favoriser l'apprentissage et la socialisation de l'enfant démuni grâce à l'acquisition d'un grand nombre d'aptitudes et de connaissances ; promouvoir l'éveil mental et l'excellence physique de l'enfant au travers de jeux traditionnels et de l'expérimentation de nouveaux jeux ; aider et permettre l'équipement des écoles privées en infirmeries et en aires de jeux sécurisées ; développer les compétences d'apprentissage de chaque enfant en l'encourageant à étendre ses capacités de défi ; promouvoir l'assainissement des écoles, lieu de vie de l'enfant au quotidien",19 rue du vernay 42100 saint-etienne,Loire,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/EnfanceEtPartage/,https://www.helloasso.com/associations/enfance-et-partage
249,W423009659,L'AFRIQUE AUTREMENT,"solidarité et entraide entre les membres résidents en France ; soutien des initiatives locales en Afrique et au Cameroun en particulier, à caractère socio-économique et culturel ; promotion de la culture africaine en France en général, et particulièrement dans le département de la Loire ; organisation et réalisation, également pour le compte des tiers, de manifestations, expositions, festivals musicaux d'Afrique en France ; développement des échanges culturels dans le domaine artisanal et culinaire entre l'Afrique et la France ; collaboration avec les organismes publics et privés, des associations culturelles et coopératives poursuivant des buts et finalités analogues ; adhésion à des organismes nationaux et internationaux ayant des objectifs similaires",5 rue fougerolles 42000 saint-etienne,Loire,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://www.facebook.com/lafriqueautrement1,https://www.helloasso.com/associations/think-africa-penser-l-afrique-autrement
250,W423013606,LA COURONNE DE L'ESPOIR,"soutenir les actions qui mènent au bien-être des orphelins et des enfants défavorisés dans les pays de la région Afrique Centrale (République Centrafricaine, Cameroun, Tchad, Gabon et Congo) ; concourir à l'épanouissement des orphelins et enfants défavorisés en apportant un soutien tant matériel que morale (assistance dans les orphelinats, dons de matériel, distribution des biens vestimentaires et sanitaires) ; soutenir les structures qui aident ces enfants (dispensaires et centres éducatifs)",31 centre allee chantegrillet 42000 saint-etienne,Loire,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://fr-fr.facebook.com/La-Couronne-de-lEspoir-R%C3%A9novons-Blanche-Couronne-375363325906199/,https://www.helloasso.com/associations/la-chaine-de-l-espoir
251,W423013635,ASSOCIATION FRATERNITÉ ( MAIN DANS LA MAIN ),"secourir les enfants abandonnés, orphelins ou en situation de handicap vivant au Cameroun et l'entraide entre les membres",155 a rue antoine durafour 42100 saint-etienne,Loire,Auvergne-Rhône-Alpes,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,https://fr-fr.facebook.com/assomaindanslamain60/,https://www.helloasso.com/associations/main-dans-la-main
252,W423013862,CONFIANCE-CONSTRUCTION-UNIS POUR L'AVENIR,"aider les enfants orphelins et veuves du Cameroun ;
aides vestimentaires
aides matérielles",21 rue liogier 42100 saint-etienne,Loire,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/unispourlavenir2020,https://www.helloasso.com/associations/unis-pour-l-avenir-cergy
253,W432003137,EAUDACE,venir en aide au village de KOUTABA au Cameroun,4 rue etienne chambonnet 43000 aiguilhe,Haute-Loire,Auvergne-Rhône-Alpes,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/EaudaceParis/,not found
254,W433002620,CHOEUR GOSPEL DOMISOL,partager l'amour du chant et en particulier le chant gospel entre ses membres ; parallèlement l'association contribuera à soutenir et financer des projets en faveur des enfants en France ainsi que dans les zones rurales du Cameroun,50 route du velay 43220 riotord,Haute-Loire,Auvergne-Rhône-Alpes,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,https://fr-fr.facebook.com/ensembledomisol/,https://www.helloasso.com/associations/gospel-aujourd-hui
255,W433002715,AFRO GOSPEL CONNECTIONS,"initier, informer, éveiller et entraîner ses membres à la pratique du chant gospel et afro gospel ; mettre en oeuvre tous moyens destinés à permettre d'atteindre cet objectif ; collaborer ou contribuer à tout projet, toute action ayant une relation avec cet objet ; participer à tout organisme, association ou société ou entreprise complémentaire ou annexe au présent objet du moment qu'elle respecte le but non lucratif de l'association ; être un lieu d'échange et de rencontre autour du chant gospel et afro gospel ; en outre, contribuer à soutenir et financer des projets en faveur des enfants défavorisés au Cameroun",50 route du velay 43220 riotord,Haute-Loire,Auvergne-Rhône-Alpes,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),https://www.facebook.com/AfroGospelConnections/,https://www.helloasso.com/associations/basse-goulaine-gospel-choir/evenements/concert-afro-gospel
256,W433006616,GENERATION 90 (G90),"contribuer à l'édification d'une société de liberté, de démocratie et de justice au Cameroun et en Afrique ;
dénoncer et combattre toute forme de dictature, d'aliénation, d'injustice et de discriminations au Cameroun et en Afrique ; promouvoir une société de liberté, de dignité, de justice et de paix ; contribuer à la conscientisation et à l'éducation politique et culturelle des peuples Camerounais et Africains ; proposer des projections et des scénarios sur la base de données fiables sur l'évolution politique, sociale, économique et culturelle du Cameroun et de l'Afrique ; promouvoir la liberté et le droit des peuples d'Afrique à disposer d'eux-mêmes et à choisir librement leurs représentants ; promouvoir la solidarité entre peuples d'Afrique et avec ceux qui s'engagent pour une Afrique libre, digne et solidaire ; promouvoir la fraternité entre Africains et avec le monde dans des conditions d'un strict respect de l'égale dignité des êtres humains ; promouvoir la libre circulation et le libre établissement des Africains en Afrique ; promouvoir les actions visant à l'amélioration des conditions de vie en Afrique ; renforcer les liens et les interactions entre l'Afrique et ses diasporas en vue de l'émergence de société libres et démocratiques ainsi que le mieux- être en Afrique ; promouvoir la libération économique, culturelle  ainsi que  la sécurité des peuples africains",320 rue du mont 43330 saint-ferreol-dauroure,Haute-Loire,Auvergne-Rhône-Alpes,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,AUTRES,https://www.facebook.com/generation9090/,https://www.helloasso.com/associations/generation-b90
257,W441006381,RAYON DE SOLEIL ETERNAL,"aider les enfants et les femmes en difficultés au Cameroun ; favoriser l'accès aux soins et à l'éducation, permettant à tout enfant d'accéder à l'éducation par la scolarisation (prise en charge totale ou partielle, parrainage, don, etc) ; accompagner et soutenir au développement endogène des groupes sociaux les plus faibles des populations défavorisées ; promouvoir une culture de paix, de solidarité et d'accueil",35 b rue des deportes resistants 44110 chateaubriant,Loire-Atlantique,Pays de la Loire,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,https://www.facebook.com/RayonsDeSoleilPeymeinade/,https://www.helloasso.com/associations/association-rayon-de-soleil
258,W441006624,FRUIT D'ÂME,"vente de produits alimentaires ; proposer des prestations de services telle que de la maçonnerie, jardinage ou bricolage ;
organiser un accueil sportif et organiser du sport nature tel que des sorties VTT, course à pied, natation, vélo ; mettre en place un échange et une ouverture sur le monde avec le Cameroun en restant attaché à la terre nourricière ; organiser des événements et activités diverses en restant humanitaire et écologique ;
promouvoir le zéro déchet, l'agriculture pastorale, la maçonnerie en pierres, les toilettes zéro rejet dans les rivières et zéro papier jeté",8 la grandais 44590 sion-les-mines,Loire-Atlantique,Pays de la Loire,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),ENVIRONNEMENT/  CADRE DE VIE,https://www.facebook.com/PIMENT-D%C3%82ME-145084732175690/,https://www.helloasso.com/associations/le-fruit-d-une-passion
