,Unnamed: 0,id,titre,objet,adrs_numvoie,adrs_typevoie,adrs_libvoie,adrs_codepostal,adrs_libcommune,siteweb,adrs,dept,region,social_object1_libelle,social_object2_libelle,longitude,latitude,facebook_url,helloasso_url
1669,1716207,W913012835,IYASSA DJA MOUNDJA,"cette association a pour objet : entraide, solidarité, aide aux projets dans le département de l'océan (CAMPO Cameroun)",13,RUE,Helene Boucher,91420,Morangis,,13 rue helene boucher 91420 morangis,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3267008,48.69073,https://www.facebook.com/Association-Iyassa-Dja-Moundja-100381765102406/,https://www.helloasso.com/associations/yassa
1670,1716301,W913012931,TOUM-MEKANG FRANCE,"promouvoir la culture Bamendjou - Cameroun
développer un sens de solidarité
développer un sens d'entraide mutuelle entre les membres
de rassembler tous les ressortissants et les sympathisants TOUM-MEKANG au sein d'une même association afin de promouvoir les oeuvres d'utilité publique TOUM-MEKANG (tous quartiers de la localité après la rivière Mekang à Bamendjou venant de la chefferie)",,CLOS,nollet,91200,Athis-Mons,,clos nollet 91200 athis-mons,Essonne,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,2.394838566590852,48.7138033,https://www.facebook.com/TerreVoyages/videos/croisi%C3%A8re-sur-le-m%C3%A9kong-%C3%A0-bord-du-toum-tiou-ii/294031600671641/,https://www.helloasso.com/associations/mekong-plus-france
1671,1716345,W913012975,AWU'TE-MENZWI,"le sujet n'est pas épuisé ; oui, la condition des femmes est toujours à remettre en question ; En Afrique, particulièrement au Cameroun, le processus de développement est influencé par des traditions fortes ; La place de la femme dans la société diffère quelque peu selon la catégorie sociale ou la région ; Il n'en demeure pas moins qu'elle éprouve généralement plus de difficultés à s'intégrer sur le marché du travail ;
Le niveau de vie dépend du statut social et donc du type d'emploi occupé ; De ce fait, il est évident que le phénomène de pauvreté touchera plus particulièrement les femmes ;
 Elles sont affectées par le chômage plus que les hommes : sur 1000 femmes, 45 sont au chômage tandis que pour 1000 hommes 31 sont au chômage ;
L'objectif donc de l'association est de créer une dynamique pour faire émerger de nouveaux emplois dans la pisciculture, l'agriculture et la transformation de nos produits et ceci de façon locale et avec des techniques modernes et innovantes ;
Notre vision du développement met la femme au centre et a un impact sur trois axes :
Social, économique et éducatif",6,ALL,Helene Carrere D Encausse,91220,Brétigny-sur-Orge,,6 allee helene carrere d encausse 91220 bretigny-sur-orge,Essonne,Île-de-France,INTERVENTIONS SOCIALES,AIDE À L'EMPLOI/ DÉVELOPPEMENT LOCAL/ PROMOTION DE SOLIDARITÉS ÉCONOMIQUES/ VIE LOCALE,2.296067,48.6032071,https://www.facebook.com/people/Awu-Fiiga-Yyekopii/100079591777772/,https://www.helloasso.com/associations/association-taputea-ora-sante-mentale-polynesie/collectes/service-d-entraide-et-d-accompagnement
1672,1716389,W913013019,ASSOCIATION COUP - DE POUCE - RURAL ET CITADIN ( A.C.P.R.C ) DU CAMEROUN,"recueillir, héberger et donner une éducation aux enfants de 3 à 6 ans jusqu'à leur majorité qui est de 21 ans ;
Contribuer à l'orientation et accompagnement  de jeunes filles, plus particulièrement de filles mères isolées en vue d'une réinsertion social professionnel ;",15,AV,des Champs Lasniers,91940,Ulis,,15 avenue des champs lasniers 91940 ulis,Essonne,Île-de-France,INTERVENTIONS SOCIALES,AUTRES,2.1697544,48.6845335,https://www.facebook.com/Association-coup-de-pouce-rural-et-citadin-du-Cameroun-112122330622642/,https://www.helloasso.com/associations/coup-de-pouce-rural-et-citadin-du-cameroun
1673,1717058,W913013691,GREEN LIFE AGENTS,"restaurer l'écosystème ; Promouvoir les nouvelles techniques de reboisement (SEED BALL) ; Implémenter la règle des 3R (Réduire, Réutiliser et Recycler) en intégrant des déchets comme objets de développement au Cameroun ; Sensibiliser et éduquer les populations à l'économie circulaire et aux énergies renouvelables ; Organiser les journées de ramassage et de tri des ordures ; Promouvoir l'agriculture biologique et les constructions écologiques ; Formation de Green Agents ; Assister les personnes sinistrées et necessiteuses  ; Promouvoir la solidarité et la richesse culturelle Africaine en France ;",6,RES,les Fraisiers,91940,Ulis,,6 residence les fraisiers 91940 ulis,Essonne,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,5.623422425538122,45.26108155,https://www.facebook.com/GreenLifeAgents/,https://www.helloasso.com/?from=leboncoin
1674,1717059,W913013692,CAP2025,"susciter auprès des population africaines et Camerounaise du principe démocratique, de promouvoir l'idée d'un république démocratique et l'amplification de la participation des populations à la gestion du bien public ;
Promouvoir la paix sociale et la responsabilité politique des citoyens, divulguer les connaissances des sciences politiques au population pour qu'est soit apte à comprendre les enjeux des décisions politiques, promouvoir le respect de la constitution et tous les textes de lois qui organisent le fonctionnement de l'état, promouvoir le vivre ensemble",11,RUE,D Estienne D Orves,91220,Brétigny-sur-Orge,,11 rue d estienne d orves 91220 bretigny-sur-orge,Essonne,Île-de-France,ACTIVITÉS POLITIQUES,AUTRES,2.303975,48.6078391,https://www.facebook.com/Cap-2025-357753958660856/,https://www.helloasso.com/%C2%A0
1675,1717820,W921000430,TOGETHER WE CAN  ALLCAMERS,"participer activement à la lutte contre le sous-développement en Afrique et plus particulièrement au Cameroun à travers des actions d'envergure dans divers secteurs tels que l'éducation, l'entraide, la santé, le sport ou les nouvelles technologies",5,RUE,Jean Longuet,92290,Châtenay-Malabry,,5 rue jean longuet 92290 chatenay-malabry,Hauts-de-Seine,Île-de-France,DÉFENSE DE DROITS FONDAMENTAUX/ ACTIVITÉS CIVIQUES,INTERVENTIONS SOCIALES,2.2796694,48.7671355,https://www.facebook.com/togetherwecanleeds,https://www.helloasso.com/associations/together-we-can
1676,1718069,W921000679,CAMELECTION,soutenir la candidature de Monsieur Albert Léopold Ebene à l'Election Présidentielle au Cameroun,17,SQ,Schoelcher,92220,Bagneux,,17 square schoelcher 92220 bagneux,Hauts-de-Seine,Île-de-France,ACTIVITÉS POLITIQUES,AUTRES,2.3148951,48.7899837,https://fr-fr.facebook.com/electioncam/,https://www.helloasso.com/?from=leboncoin
1677,1719124,W921001734,HAUTE SANAGA SUR SEINE,"aide à l'intégration citoyenne de ses membres et des personnes issues de l'immigration dans la société française, encourager les populations camerounaises en général et celles de la Haute Sanaga en particulier à refuser la tentation de l'immigration en luttant contre la pauvreté au Cameroun grâce à des actions ciblées dans l'enseignement, l'éducation, les soins de santé, la réduction de la fracture numérique et l'aide en faveur des populations défavorisées du département de la Haute Sanaga et des autres départements du Cameroun, favoriser le tissage des liens entre les populations et les villes de la Haute Sanaga d'une part et les populations et les villes de France d'autre part, l'entraide et l'assistance humanitaire entre ses membres",1,ALL,de l'Escaut,92160,Antony,,1 allee de l'escaut 92160 antony,Hauts-de-Seine,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2909408,48.7385301,https://fr-fr.facebook.com/sambandouma/posts/,https://www.helloasso.com/associations/alhonas
1678,1719360,W921001970,CONSEIL DES NOTABLES BATCHINGOU D'EUROPE,"création et consolidation des relations d'amitié et de fraternité entre les notables batchingou de la diaspora, contribution au développement de Batchnigou et de sa chefferie, village de l'Ouest Cameroun, promotion de la culture Batchingou et la tradition bamiléké en Europe",2,RUE,Moulin Blanchard,92220,Bagneux,,2 rue moulin blanchard 92220 bagneux,Hauts-de-Seine,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.298176,48.7947138,https://www.facebook.com/Conseil-des-Notables-L%C3%A9bous-du-Grand-Cap-Vert-106559881834370/,https://www.helloasso.com/associations/association-batchingou
1679,1719501,W921002111,ASSOCIATION POUR LE SOUTIEN A L'EDUCATION ET A LA SANTE DANS LES VILLAGES CAMEROUNAIS,"combattre l'illettrisme en aidant à l'aphabétisation des populations rurales du Cameroun, aider à lutter contre diverses maladies notamment par la prévention, le dépistage précoce et des soins",3,ALL,Pierre Benoît,92140,Clamart,,3 allee pierre benoit 92140 clamart,Hauts-de-Seine,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2307673,48.7826931,https://www.facebook.com/Association-Missionnaire-de-Soutien-%C3%A0-lEducation-et-au-D%C3%A9veloppement-363100783846174/posts/,https://www.helloasso.com/associations/education-et-sante-sans-frontiere
1680,1719976,W921002586,MY LITTLE CAMEROUN (MLC),"participer au développement du Cameroun par la promotion de ce pays à l'étranger, les fondateurs de cette association sont conscients des richesses culturelles, touristiques et traditionnelles du Cameroun, nous entendons nous appuyer sur le potentiel de ce pays pour venter cette destination, notre but est de présenter aux publics français les trésors du Cameroun afin de déclencher l'envie de visiter de cette merveille, à travers un site web nous diffusons un parfum d'exotisme et d'originalité, nous donnons l'opportunité aux visiteurs de notre plate forme d'avoir un aperçu de ce pays fantastique avant de s'y rendre, ayant constaté que le Cameroun est un pays aux potentialités touristiques impressionnantes nous nous engageons à les mettre en valeur par des actions marketing ciblées, notre démarche est de faire connaître cette destination, My Little Cameroun c'est une association qui présente le Cameroun dans toute sa diversité",95,BD,Romain Rolland,92120,Montrouge,,95 boulevard romain rolland 92120 montrouge,Hauts-de-Seine,Île-de-France,ASSOCIATIONS CARITATIVES/ HUMANITAIRES/ AIDE AU DÉVELOPPEMENT/ DÉVELOPPEMENT DU BÉNÉVOLAT,AUTRES,2.3183579,48.8213312,https://www.facebook.com/MY-Little-Cameroon-1416929381857817/,https://www.helloasso.com/associations/my-little-cameroun
1681,1720339,W921002952,ASMA ACCES AUX SOINS MEDICAUX EN AFRIQUE,"permettre au sein d'un dispensaire basé à Nyaho Cameroun, l'accès aux soins médicaux aux populations les plus démunis",12,COUR1,Jean Gabin,92160,Antony,,12 cour1 jean gabin 92160 antony,Hauts-de-Seine,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2959423,48.753554,https://www.facebook.com/OIFrancophonie/videos/conf%C3%A9rence-internationale-sur-lacc%C3%A8s-aux-m%C3%A9dicaments-et-produits-m%C3%A9dicaux-de-qua/1505550479554882/,https://www.helloasso.com/associations/association-medicale-espoir-sante-afrique
1682,1720361,W921002974,ASSOCIATION ROSIFONTAINE D'AIDE A L'EDUCATION AU CAMEROUN,"parrainage scolaire, alimentaire et sanitaire vaccination d'enfants, dans un premier temps, du primaire, au Cameroun",3,RUE,Antoine Petit,92260,Fontenay-aux-Roses,,3 rue antoine petit 92260 fontenay-aux-roses,Hauts-de-Seine,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.2885158,48.78984,https://www.facebook.com/Fae.Cameroon/posts/,https://www.helloasso.com/associations/association-aide-a-l-enseignement-technique-au-cameroun
1683,1720641,W921003254,LES AMIS DU CHOEUR MADRIGAL DU CAMEROUN (ACMC),"poursuivre l'oeuvre de rené esso, fondateur du chur madrigal de yaoundé, illustre artiste doublé d'un pédagogue dont l'oeuvre reste vivante par 'enseignement généreux qui a constitué la passion de sa vie ; développer une action culturelle dans le domaine du chant choral au cameroun à travers des projets de formation pour rendre la culture accessible à tout enfant quel que soit son milieu social ; mobiliser les ressources nécessaires (matériel, fonds, aides pédagogiques, partenariats) nécessaire à la promotion d'un cadre d'initiation et de formation pour rendre possible l'étude, la pratique, la transmission, la diffusion et la valorisation du patrimoine musical camerounais, et africain en général ; susciter des échanges entre le cameroun et des institutions de formation et d'éducation musicale",9,RUE,de Gentilly,92120,Montrouge,,9 rue de gentilly 92120 montrouge,Hauts-de-Seine,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,2.3317653,48.8174529,https://www.facebook.com/amisduchoeurmadrigalducameroun,https://www.helloasso.com/associations/amis-du-ch-ur-madrigal-du-cameroun
1684,1720882,W921003495,SOLIDARITE MONTROUGE-CAMEROUN,favoriser les échanges et les liens de toute nature,88,RUE,Racine,92120,Montrouge,,88 rue racine 92120 montrouge,Hauts-de-Seine,Île-de-France,INFORMATION COMMUNICATION,AUTRES,2.3106552,48.8134659,https://www.facebook.com/Solidarit%C3%A9-Montrouge-Cameroun-350066125547230/,https://www.helloasso.com/associations/solidarite-cameroun
1685,1720962,W921003575,ASSOCIATION BAFCUDA FRANCE,"réunir tous les ressortissants Bafaw résidant en France pour promouvoir l'amitié et la solidarité entre elles, aussi pour le développement socio-culturelle et économique du département du Mémé au Cameroun, d'où on vient",42,RUE,Jean Longuet,92220,Bagneux,,42 rue jean longuet 92220 bagneux,Hauts-de-Seine,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.3172269,48.7996355,https://www.facebook.com/senase.france/,https://www.helloasso.com/associations/association-batucada
1686,1721062,W921003680,LE COLLECTIF SAWA AFRIQUE,"montrer la richesse de la culture africaine, développer les échanges interculturels, soutenir l'éducation en Afrique, plus particulièrement au Cameroun",3,AV,Raymond Aron,92160,Antony,,3 avenue raymond aron 92160 antony,Hauts-de-Seine,Île-de-France,CULTURE/ PRATIQUES D'ACTIVITÉS ARTISTIQUES/ PRATIQUES CULTURELLES,AUTRES,2.3091044,48.7643283,https://www.facebook.com/sawa.world.movement/,https://www.helloasso.com/associations/association-sawa
1687,1721197,W921003815,CHORALE ESES'A MBALE,"rassemblement de toutes les personnes qui veulent louer l'Eternel par la chanson  quelque soit leurs obédiences, promouvoir nos langues camerounaises",5,ALL,Vauban,92320,Châtillon,,5 allee vauban 92320 chatillon,Hauts-de-Seine,Île-de-France,AMICALES/ GROUPEMENTS AFFINITAIRES/ GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX),AUTRES,2.295748,48.8068879,https://www.facebook.com/pages/category/Musician-Band/Chorale-doi-la-mbale-1599379303699360/,https://www.helloasso.com/associations/chorale-cantadune
